image,C2 bottom left_x,C2 bottom left_y,C2 bottom right_x,C2 bottom right_y,C2 centroid_x,C2 centroid_y,C3 bottom left_x,C3 bottom left_y,C3 bottom right_x,C3 bottom right_y,C3 top left_x,C3 top left_y,C3 top right_x,C3 top right_y,C4 bottom left_x,C4 bottom left_y,C4 bottom right_x,C4 bottom right_y,C4 top left_x,C4 top left_y,C4 top right_x,C4 top right_y,C5 bottom left_x,C5 bottom left_y,C5 bottom right_x,C5 bottom right_y,C5 top left_x,C5 top left_y,C5 top right_x,C5 top right_y,C6 bottom left_x,C6 bottom left_y,C6 bottom right_x,C6 bottom right_y,C6 top left_x,C6 top left_y,C6 top right_x,C6 top right_y,C7 bottom left_x,C7 bottom left_y,C7 bottom right_x,C7 bottom right_y,C7 top left_x,C7 top left_y,C7 top right_x,C7 top right_y
0037039.png,303.1377952755905,263.736220472441,373.2165354330708,251.13779527559058,340.8968253968254,193.33333333333334,314.8650793650794,363.4920634920635,393.59523809523813,344.76190476190476,311.0555555555556,287.3015873015873,374.5476190476191,265.7142857142857,319.62698412698415,455.55555555555554,409.1507936507937,439.04761904761904,324.7063492063492,385.7142857142857,394.5476190476191,366.031746031746,331.3730158730159,541.2698412698413,418.0396825396826,527.6190476190476,330.73809523809524,477.77777777777777,403.43650793650795,457.14285714285717,344.0714285714286,628.8888888888889,427.24603174603175,614.6031746031746,340.8968253968254,567.3015873015873,420.26190476190476,548.8888888888889,360.61811023622045,733.0275590551182,446.4448818897638,709.4055118110238,351.6904761904762,660.0,430.10317460317464,633.015873015873
0038039.png,191.248031496063,425.8661417322835,258.17716535433067,417.20472440944883,225.71186440677968,366.4406779661017,185.0890410958904,516.986301369863,268.08474576271186,505.42372881355936,192.66101694915253,446.10169491525426,257.06779661016947,431.271186440678,193.50847457627117,605.4237288135593,264.6949152542373,588.4745762711864,185.45762711864407,541.0169491525423,264.271186440678,520.2542372881355,192.62328767123287,684.7945205479451,276.5593220338983,674.4915254237288,196.47457627118644,625.7627118644068,264.6949152542373,606.271186440678,200.71186440677965,771.9491525423729,282.49152542372883,754.5762711864406,199.864406779661,709.2372881355932,274.864406779661,690.1694915254237,231.40551181102364,871.5354330708661,307.78346456692907,840.8267716535432,209.61016949152543,796.9491525423729,282.49152542372883,768.9830508474577
0039039.png,303.0196850393701,305.3937007874016,373.88582677165357,298.3070866141733,343.00000000000006,248.07692307692307,292.61538461538464,395.38461538461536,369.1538461538462,390.38461538461536,300.69230769230774,328.46153846153845,374.53846153846155,317.6923076923077,279.92307692307696,482.6923076923077,362.61538461538464,477.30769230769226,290.69230769230774,418.07692307692304,363.3846153846154,410.0,270.6713780918728,562.190812720848,354.0636042402827,563.6042402826855,277.3851590106007,512.7208480565371,357.5971731448763,497.8798586572438,266.07773851590105,651.2367491166077,350.1766784452297,645.9363957597172,272.791519434629,593.2862190812721,352.29681978798584,582.6855123674911,273.88582677165357,752.6377952755905,348.92105263157896,741.8421052631579,268.5512367491166,682.6855123674911,351.5901060070671,665.017667844523
0040039.png,292.5555555555556,419.2142857142857,359.72727272727275,403.030303030303,323.943661971831,351.056338028169,303.5211267605634,509.50704225352115,372.1830985915493,496.830985915493,296.1981132075472,443.3962264150943,361.9718309859155,423.59154929577466,311.6197183098592,597.887323943662,384.1549295774648,582.3943661971831,304.92957746478874,537.3239436619718,376.40845070422534,514.0845070422536,316.54929577464793,682.7464788732394,396.830985915493,664.4366197183099,311.2676056338028,625.0,386.2676056338028,599.2957746478874,327.11267605633805,763.7323943661972,405.2816901408451,748.2394366197184,319.3661971830986,708.4507042253522,397.887323943662,678.8732394366198,352.1515151515151,850.7575757575758,425.88888888888897,822.3888888888889,337.32394366197184,793.661971830986,407.3943661971831,759.8591549295775
0041039.png,326.94444444444446,382.00000000000006,408.69047619047615,371.6825396825397,372.4425287356322,316.0919540229885,327.04022988505744,483.3333333333333,413.82183908045977,474.71264367816093,322.4425287356322,411.4942528735632,411.5229885057471,389.08045977011494,329.91379310344826,582.183908045977,411.5229885057471,568.9655172413793,324.16666666666663,510.91954022988506,411.5229885057471,495.4022988505747,327.6149425287356,678.1609195402299,415.5459770114943,663.2183908045977,329.3390804597701,611.4942528735633,411.5229885057471,590.8045977011494,335.08620689655174,767.2413793103449,421.2931034482758,758.0459770114943,329.91379310344826,706.8965517241379,420.14367816091954,683.3333333333334,344.4047619047619,874.857142857143,438.05555555555554,852.6349206349207,338.5344827586207,801.1494252873563,424.16666666666663,771.264367816092
0042039.png,241.78571428571422,422.2698412698413,317.9761904761905,402.42857142857144,280.7051282051282,350.85470085470087,248.2264957264957,520.0854700854701,330.2777777777777,494.01709401709405,243.95299145299143,442.7350427350428,314.0384615384615,419.2307692307693,260.6196581196581,610.2564102564103,342.2435897435897,587.6068376068376,252.5,543.3333333333334,330.00000000000006,516.6666666666667,272.15811965811963,697.4358974358975,358.48290598290595,676.4957264957266,261.47435897435895,637.1794871794872,345.66239316239313,605.1282051282052,291.38888888888886,788.4615384615385,377.28632478632477,758.974358974359,279.1666666666667,723.3333333333334,359.1666666666667,694.1666666666667,325.1190476190476,884.9682539682541,399.7222222222222,853.2222222222223,303.3333333333333,815.8333333333334,379.4230769230769,774.3589743589744
0043039.png,184.29365079365078,395.49206349206355,260.484126984127,389.14285714285717,228.6149425287356,336.2068965517241,182.04225352112678,487.98591549295776,262.67605633802816,465.80281690140845,182.63793103448276,418.39080459770116,253.90229885057468,404.02298850574715,191.5492957746479,574.2535211267606,273.943661971831,546.7887323943662,181.33802816901408,515.4507042253521,259.1549295774648,478.1267605633803,211.61971830985917,659.4647887323944,292.6666666666667,623.25,199.33333333333331,601.5833333333334,273.5,564.0833333333334,232.04225352112678,739.3943661971831,311.6197183098592,705.5915492957747,219.71830985915494,679.1830985915493,294.3661971830986,643.6197183098592,286.67460317460313,828.8253968253969,355.7222222222222,792.3174603174604,251.05633802816902,761.2253521126761,320.1666666666667,724.9166666666666
0044039.png,242.67460317460313,347.0793650793651,312.515873015873,335.1746031746032,273.80232558139534,284.49612403100775,256.3604651162791,441.47286821705427,330.00387596899225,421.70542635658916,248.99612403100778,372.09302325581393,317.6007751937984,351.5503875968992,274.18992248062017,531.0077519379845,346.2829457364341,506.2015503875969,262.56201550387595,465.50387596899225,331.55426356589146,439.1472868217054,305.19767441860466,618.6046511627907,378.45348837209303,593.4108527131783,290.85658914728685,554.2635658914728,352.484496124031,523.2558139534883,327.2906976744186,707.7519379844961,405.97286821705427,678.6821705426356,316.8255813953488,641.0852713178294,383.87984496124034,610.4651162790698,368.8650793650793,808.1904761904763,442.67460317460313,771.6825396825398,340.0813953488372,731.0077519379845,414.50000000000006,699.0833333333334
0045040.png,267.8968253968255,372.2698412698413,344.88095238095235,366.7142857142857,313.7323943661972,314.4366197183099,266.19718309859155,463.7323943661972,345.07042253521126,450.7042253521127,268.3098591549296,392.6056338028169,340.84507042253523,380.2816901408451,273.943661971831,549.6478873239437,348.560606060606,529.4848484848485,262.67605633802816,482.0422535211268,341.90140845070425,464.4366197183099,290.14084507042253,637.6760563380282,365.84507042253523,609.8591549295775,277.11267605633805,573.2394366197184,346.28787878787875,546.909090909091,311.6197183098592,716.9014084507043,390.84507042253523,688.7323943661972,298.59154929577466,656.3380281690141,370.77464788732397,626.0563380281691,345.6746031746032,808.7777777777778,421.86507936507934,778.6190476190477,319.01408450704224,739.0845070422536,396.1267605633803,706.3380281690141
0046040.png,361.1825396825397,408.7777777777778,431.8174603174603,388.93650793650795,393.5,329.5,379.5,514.0,455.0,487.0,365.0,432.5,436.0,405.5,392.0,611.0,476.5,589.5,388.5,532.5,459.0,506.0,396.5,705.5,492.5,690.5,399.5,627.0,480.0,606.0,399.0,799.5,496.5,782.5,407.1060606060606,724.939393939394,492.0,707.5,419.11904761904765,911.9523809523811,515.9444444444446,878.6190476190477,402.5,827.0,504.0757575757575,798.4242424242425
0047040.png,297.7539682539682,395.49206349206355,374.7380952380952,378.82539682539687,335.2926829268293,323.1585365853658,302.45081967213116,504.91803278688525,396.1666666666667,478.78787878787875,300.5365853658537,418.280487804878,376.22131147540983,397.1311475409836,306.658774373259,600.0,404.7089136490251,583.8440111420613,305.3196721311475,522.9508196721312,394.95961002785515,498.8857938718663,302.7590529247911,684.4011142061281,403.87325905292477,683.8440111420613,308.608635097493,619.2200557103064,399.9735376044568,598.6072423398329,302.2019498607242,791.9220055710307,405.2660167130919,777.4373259052925,300.53064066852363,718.6629526462395,399.41643454038996,696.9359331476323,326.32539682539675,907.3968253968255,415.21428571428567,883.5873015873017,309.7228412256267,827.0194986072423,404.4303621169916,791.3649025069639
0048040.png,286.6095890410959,367.1232876712329,357.1031746031746,367.7142857142857,329.7850678733031,316.2760180995475,276.6016713091922,452.64623955431756,354.0389972144847,451.8105849582173,289.97214484679665,388.57938718662956,355.1027397260274,386.3013698630137,278.83008356545963,543.4540389972145,353.2033426183844,532.0334261838441,281.05849582172704,479.10863509749305,349.025069637883,468.52367688022287,286.35097493036216,620.3342618384402,355.9888579387187,609.4707520891366,284.958217270195,564.3454038997214,349.8607242339833,544.8467966573817,299.16434540389974,705.5710306406686,371.5877437325905,692.7576601671309,296.37883008356545,642.0612813370474,358.2172701949861,625.3481894150418,325.3571428571428,801.8412698412699,396.19863013698625,780.8219178082192,311.1420612813371,731.4763231197771,374.9657534246575,710.2739726027397
0049040.png,299.96031746031747,403.42857142857144,380.91269841269843,386.7619047619048,349.6270718232044,329.2817679558011,287.1961325966851,502.2099447513812,378.9088397790055,498.34254143646405,297.6933701657459,424.30939226519337,384.9861878453039,411.6022099447514,278.35635359116026,604.9723756906077,369.51657458563534,603.867403314917,285.53867403314916,529.8342541436464,376.6666666666667,522.4166666666666,359.7938144329897,702.5773195876288,270.1030927835052,709.2783505154639,273.5344827586207,638.6206896551724,367.5257731958763,624.7422680412371,346.3917525773196,792.2680412371134,254.63917525773198,795.8762886597939,249.42307692307685,727.7692307692308,350.5154639175258,717.0103092783505,258.69047619047615,913.7460317460318,357.50000000000006,885.75,254.05963302752298,833.0275229357798,348.45360824742266,812.8865979381444
0050040.png,339.40551181102364,305.4685039370079,414.2086614173228,284.99606299212604,376.0,234.375,354.1293706293706,406.993006993007,436.6468531468531,384.2657342657343,343.5,333.125,417.875,303.125,382.10139860139856,511.53846153846155,462.520979020979,481.46853146853147,364.96853146853147,437.76223776223776,442.2412587412587,402.4475524475525,397.1363636363636,595.1048951048951,483.84965034965035,575.8741258741259,392.9405594405594,533.5664335664336,470.2647058823529,504.9705882352942,404.47902097902096,686.013986013986,490.493006993007,673.7762237762238,404.47902097902096,619.5804195804196,489.44405594405595,604.1958041958043,430.7440944881889,796.0196850393702,504.759842519685,777.1220472440946,411.8216783216783,714.6853146853147,493.98951048951045,696.1538461538462
0051040.png,259.952380952381,292.2301587301588,336.14285714285717,277.1507936507937,307.53768844221105,222.57035175879398,253.08988764044943,388.4157303370786,333.70786516853934,377.7415730337079,261.3065326633166,313.5251256281407,334.8314606741573,293.4719101123595,246.91011235955057,490.3820224719101,330.6179775280899,478.5842696629214,255.3370786516854,416.2247191011236,330.0561797752809,397.12359550561797,242.41573033707866,592.629213483146,337.07865168539325,575.2134831460675,250.8426966292135,519.5955056179776,329.7752808988764,494.03370786516854,254.2134831460674,686.1685393258427,348.03370786516854,665.943820224719,249.1573033707865,625.4943820224719,330.3370786516854,593.4719101123595,284.5555555555556,794.6111111111111,367.88888888888897,757.3095238095237,262.92134831460675,718.1910112359551,345.7865168539326,682.7977528089888
0052041.png,337.1732283464567,467.6732283464567,409.6141732283465,433.02755905511816,366.1691542288557,386.56716417910445,351.74129353233826,553.2338308457711,439.8009950248756,522.3880597014925,340.79601990049747,486.06965174129346,423.7352941176471,457.91176470588243,362.1687657430731,641.0314861460957,455.18518518518516,613.3148148148148,355.9259259259259,575.9074074074074,443.7037037037037,543.6851851851852,377.2821158690177,729.6964735516374,469.4735516372796,705.2632241813602,364.18387909319904,668.7392947103275,458.1385390428212,636.4974811083124,394.9143576826197,817.8576826196474,485.5944584382872,792.9206549118388,379.54911838790935,756.6486146095718,473.00000000000006,725.4143576826197,420.6377952755906,911.7677165354331,515.1259842519685,881.0590551181103,400.2040302267003,846.8249370277078,492.39546599496225,813.8274559193956
0053041.png,175.6153846153846,443.8461538461538,240.52380952380958,424.8571428571429,202.0,381.5,190.98360655737704,532.7868852459017,256.9672131147541,508.60655737704917,180.32786885245903,463.5245901639344,246.72131147540983,441.8032786885246,191.80327868852459,623.7704918032787,274.59016393442624,595.4918032786885,190.98360655737704,554.5081967213115,257.78688524590166,525.0,214.34426229508196,697.9508196721312,291.39344262295083,676.6393442622951,193.85245901639345,653.2786885245902,270.9016393442623,615.5737704918033,243.44262295081967,792.2131147540983,312.7049180327869,760.655737704918,217.62295081967213,731.9672131147541,294.26229508196724,695.0819672131148,280.2063492063492,888.3492063492064,350.0476190476191,848.6666666666667,256.55737704918033,818.4426229508197,319.26229508196724,776.6393442622951
0054041.png,157.2047244094489,273.8976377952756,225.70866141732284,255.78740157480317,185.85365853658539,210.97560975609755,171.21951219512198,365.8536585365853,243.78048780487808,346.9512195121951,161.46341463414637,293.9024390243902,227.31707317073176,272.5609756097561,183.41463414634148,460.36585365853654,260.2439024390244,437.80487804878044,174.26829268292687,389.0243902439024,243.1707317073171,367.0731707317073,191.34146341463418,542.0731707317073,274.8780487804878,520.7317073170732,187.6829268292683,479.2682926829268,255.3658536585366,456.0975609756097,215.36199095022621,628.0542986425339,285.95022624434387,607.2398190045249,201.33484162895925,562.4434389140272,273.7330316742081,538.4615384615385,243.81889763779537,721.1417322834645,310.748031496063,694.3700787401574,222.6018099547511,647.9638009049773,287.7601809954751,623.5294117647059
